id,language,reference,generated,bleu_score,bleu_1,bleu_2,bleu_3,bleu_4,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1
30,java,"Lazily inflates a `ViewStub` to create a descriptive text layout, caches references to its child views (title, subtitle, image), and returns the inflated layout","Lazily inflates and caches a view containing descriptive text elements (title, subtitle, optional image, and tap-for-more text) from a ViewStub within a root view, ensuring it's only created when needed.”",14.3728033123722,47.36842105263158,18.91891891891892,8.333333333333334,5.714285714285714,0.4210526315789474,0.18181818181818182,0.3157894736842105,0.3157894736842105,0.6686960458755493,0.743405818939209,0.7040746212005615
31,java,Updates the header view on the main UI thread by making its root view visible and setting the card's title and icon from the provided `CardHeader` object,"Updates the UI elements (visibility, title, and icon) of a card header view on the main thread to reflect the data from a provided `CardHeader` object.”",25.299682930744943,55.88235294117647,30.303030303030305,18.75,12.903225806451612,0.6666666666666666,0.34615384615384615,0.4814814814814815,0.4814814814814815,0.7663090229034424,0.7914644479751587,0.778683602809906
32,java,"Lazily inflates a `ViewStub` to create and return the text block layout view, while also finding and caching references to its child text views on the first call","Retrieves a text block layout view, inflating it from a ViewStub if it doesn't already exist and caching it for subsequent use.”",13.584223662982575,36.0,20.833333333333332,13.043478260869565,9.090909090909092,0.3137254901960784,0.20408163265306123,0.27450980392156865,0.27450980392156865,0.6694985628128052,0.7046273350715637,0.6866138577461243
33,java,"Queries the `PackageManager` for a `MediaBrowserService` within a given package and returns a `ComponentName` for the first one found, or `null` if none exist",Retrieves the component name of a media browsing service within a specified package by querying for services that implement the MediaBrowserService interface.”,3.0584001475626565,33.333333333333336,4.3478260869565215,2.272727272727273,1.1904761904761905,0.34782608695652173,0.04545454545454545,0.30434782608695654,0.30434782608695654,0.653145968914032,0.616897702217102,0.6345045566558838
34,java,"Determines if a component should be added to a launchable list, returning `false` if its package is explicitly hidden or if it's a custom media component and launchable apps are also being shown, otherwise returning `true` for valid launchable or media service types","Determines whether a component should be added to a list of launchables based on a blacklist of package names, custom media component configurations, and the component's application type.”",14.57843358992614,53.125,25.806451612903224,20.0,13.793103448275861,0.4383561643835616,0.22535211267605632,0.3835616438356164,0.3835616438356164,0.7276871800422668,0.630196213722229,0.6754419207572937
35,java,"Sets the car's media source to a given component in browse mode and finishes the context if it's an Activity, catching and logging a `CarNotConnectedException` if the car service is unavailable","Selects a media source and finishes the current activity, handling potential connection errors by logging them.”",4.83929942516475,42.10526315789474,16.666666666666668,5.882352941176471,3.125,0.326530612244898,0.12765957446808512,0.2857142857142857,0.2857142857142857,0.751322865486145,0.6231750249862671,0.6812751293182373
36,java,"Safely checks if a given activity is distraction optimized using the `CarPackageManager`, returning `false` and logging an error if the manager is null or a `CarNotConnectedException` is caught","Checks if a specified activity within a given package is distraction optimized by querying the car package manager, handling potential connection errors, and returning a boolean result.",6.711980117104399,43.333333333333336,13.793103448275861,3.5714285714285716,1.8518518518518519,0.4727272727272727,0.18867924528301885,0.36363636363636365,0.36363636363636365,0.727312445640564,0.6620640754699707,0.6931561827659607
37,java,"Initializes a `TaskViewManager` to asynchronously create a `TaskView`, which upon creation is configured with a listener, added to the parent `ViewGroup`, and stored as a member variable","Configures and displays a task view within a parent ViewGroup by creating a TaskViewManager, setting a listener, and adding the view to the parent.”",8.05907900790622,46.42857142857143,18.51851851851852,7.6923076923076925,2.0,0.4313725490196078,0.20408163265306123,0.27450980392156865,0.27450980392156865,0.7227996587753296,0.673057496547699,0.6970422863960266
38,java,"Retrieves a specific, resolvable map `Intent` from a configured list if it matches the system's default map app, otherwise falls back to a generic `Intent` for any map application","Retrieves the preferred intent for launching maps, prioritizing activities specified in a configuration array and falling back to a default maps activity if no preferred activity is found or valid.”",5.316703061843745,30.303030303030305,6.25,3.225806451612903,1.6666666666666667,0.3333333333333333,0.10344827586206896,0.20000000000000004,0.20000000000000004,0.626636266708374,0.6309053897857666,0.6287635564804077
39,java,"Lazily initializes a set of `HomeCardModule`s by reflectively instantiating class names from a configuration array, and then uses a `FragmentTransaction` to add each module's card view to the UI layout","Initializes and displays a set of HomeCardModule fragments by dynamically creating instances of classes specified in a resource array, setting a ViewModelProvider, and adding them to the fragment manager.”",6.7883195900873865,36.36363636363637,15.625,3.225806451612903,1.6666666666666667,0.3934426229508197,0.13559322033898305,0.36065573770491804,0.36065573770491804,0.7114777565002441,0.6837520003318787,0.6973393559455872
40,java,"Iterates through a list of appeared tasks and uses the `ActivityTaskManager` to remove any task that is in multi-window mode, logging it as a dangling task",Removes dangling tasks from a list that are in multi-window mode by iterating through the list and calling ActivityTaskManager to remove tasks with the corresponding task ID.”,8.517399705356635,51.724137931034484,14.285714285714286,3.7037037037037037,1.9230769230769231,0.5818181818181818,0.22641509433962265,0.2909090909090909,0.2909090909090909,0.7543079853057861,0.7398738861083984,0.7470211982727051
41,java,Parses the mode from the current Intent and sets the title for both the Activity and the CarUi toolbar using the string resource ID defined in that mode,"Updates the application's mode based on intent data, setting the title of the activity and toolbar to the corresponding title string ID.”",3.9951834285335357,40.0,4.166666666666667,2.1739130434782608,1.1363636363636365,0.47058823529411764,0.12244897959183673,0.47058823529411764,0.47058823529411764,0.7594668865203857,0.6961495280265808,0.7264310717582703
42,java,"Lazily initializes and returns a `Chronometer` by finding it in the layout, while also finding and caching its associated separator view on the first call","Retrieves a Chronometer view from the layout, initializing it if it's null, to display a timer within a descriptive text control layout.”",6.1539524121469285,26.923076923076923,8.0,4.166666666666667,2.1739130434782608,0.24999999999999994,0.08695652173913043,0.16666666666666666,0.16666666666666666,0.6581091284751892,0.6435798406600952,0.6507634520530701
43,java,"Lazily inflates a media layout from a `ViewStub`, finds and caches its title and subtitle views, initializes its media playback controls bar via a presenter, and returns the inflated view","Lazily initializes and returns a `View` representing the media layout, inflating it from a `ViewStub` if it doesn't already exist, and setting up its title, subtitle, and playback controls.”",15.83770654966812,58.97435897435897,23.68421052631579,8.108108108108109,5.555555555555555,0.6333333333333333,0.20689655172413793,0.43333333333333335,0.43333333333333335,0.6907951831817627,0.7504744529724121,0.7193992733955383
44,java,"If a valid `Drawable` and card size are provided, this method scales the image to a square based on the card's largest dimension, blurs it, and sets the resulting bitmap as the animated, visible card background","Updates the card's background image by scaling a provided drawable to the larger dimension of the card size, blurring it, and setting it as the card's blurred background image with an animation.",6.33346700189339,51.42857142857143,14.705882352941176,3.0303030303030303,1.5625,0.5352112676056339,0.14492753623188404,0.3098591549295775,0.3098591549295775,0.7380036115646362,0.6850807666778564,0.7105581760406494
45,java,Makes the media layout view visible and updates its title and subtitle with the provided text,Updates the visibility and text content of a media view component with a provided title and subtitle.”,10.182425646195501,52.63157894736842,11.11111111111111,5.882352941176471,3.125,0.6666666666666667,0.12903225806451615,0.3636363636363636,0.3636363636363636,0.7660037875175476,0.807191789150238,0.7860586047172546
46,java,"If the content's start time is positive, this method makes a chronometer and a separator visible, sets the chronometer's base time, and starts it; otherwise, it hides both views","Updates the visibility and state of a chronometer and separator based on the start time of audio content, displaying it when the start time is positive and hiding it otherwise.”",12.129856272011155,48.484848484848484,15.625,9.67741935483871,3.3333333333333335,0.5245901639344263,0.20338983050847456,0.32786885245901637,0.32786885245901637,0.6961878538131714,0.6780616641044617,0.6870052218437195
47,java,Registers a member callback to the provided `Call` object after verifying it is not null,"Registers a callback with a newly added call object, ensuring the call object is not null before registration.”",9.560408787521254,38.095238095238095,15.0,5.2631578947368425,2.7777777777777777,0.5454545454545454,0.2580645161290323,0.5454545454545454,0.5454545454545454,0.6990860104560852,0.770452082157135,0.7330361008644104
48,java,"Handles the removal of a call by clearing the current call and card content, notifying the presenter of the model update, and unregistering its callback from the call object for cleanup","Handles the removal of a call by clearing call-related data, notifying the presenter of the model update, and unregistering a callback associated with the removed call.”",52.21398537289197,73.33333333333333,58.62068965517241,53.57142857142857,48.148148148148145,0.7241379310344828,0.5357142857142857,0.7241379310344828,0.7241379310344828,0.8499495983123779,0.8277228474617004,0.8386889696121216
49,java,"Formats a phone number to create a new `DescriptiveTextWithControlsView` with call details and controls, then notifies the presenter that the model has been updated","Updates a user interface model with a formatted phone number, creating a descriptive text view and notifying a presenter of the update.”",4.15822995729259,40.0,4.166666666666667,2.1739130434782608,1.1363636363636365,0.3913043478260869,0.04545454545454545,0.30434782608695654,0.30434782608695654,0.7471166849136353,0.7112718820571899,0.7287537455558777
50,java,"Initializes mute, end call, and dialpad buttons by assigning each an icon and a click listener to toggle mute status, disconnect the current call, and delegate to an onClick handler, respectively","Initializes audio control buttons (mute, end call, dialpad) within a user interface, assigning click listeners to toggle mute status, disconnect the call, and open the dialpad respectively.”",32.04312470441263,63.888888888888886,34.285714285714285,26.470588235294116,18.181818181818183,0.6206896551724138,0.28571428571428575,0.5517241379310345,0.5517241379310345,0.7409857511520386,0.7521188855171204,0.7465108036994934
51,cpp,"Sends a given `DBusMessage` over an established D-Bus connection, returning `true` on success and `false` if the message is invalid, the connection is down, or the underlying send operation fails","Sends a DBus message via the established connection, returning true on success and false if the message is null or the connection is not active.”",14.684991312498672,71.42857142857143,40.74074074074074,19.23076923076923,4.0,0.6785714285714285,0.5185185185185186,0.6071428571428571,0.6071428571428571,0.8294730186462402,0.7673879861831665,0.7972236275672913
52,cpp,"Creates and returns a D-Bus signal message, constructed from the provided object path, interface, and signal name, with its destination set to the current client's D-Bus ID","Creates a DBus signal message with the specified object path, interface name, signal name, and destination ID.”",14.105703038049949,77.27272727272727,33.333333333333336,15.0,5.2631578947368425,0.5957446808510638,0.17777777777777778,0.5106382978723405,0.5106382978723405,0.8716598749160767,0.7942894101142883,0.8311780095100403
53,cpp,"When a new listener is added, this callback immediately notifies it with an `AVAILABLE` status if the D-Bus connection is already active",Notifies a newly added listener with an `AVAILABLE` status if the DBus connection is currently connected.”,31.52018604832909,65.0,42.10526315789474,33.333333333333336,29.41176470588235,0.6153846153846153,0.3243243243243243,0.5128205128205128,0.5128205128205128,0.8394562005996704,0.798920750617981,0.8186870813369751
54,cpp,"Atomically registers a given thread to be joined later by adding it to a list, but only if its associated connection is active and the thread is not already present in the list","Registers a thread and its connection for cleanup on program exit, ensuring the thread is added to a list of threads associated with a given connection if the connection exists.”",9.216697657298868,48.484848484848484,15.625,6.451612903225806,1.6666666666666667,0.507936507936508,0.19672131147540986,0.28571428571428564,0.28571428571428564,0.6584441661834717,0.6367620229721069,0.6474215984344482
55,cpp,Wakes up a `MainLoopContext` by locking a `weak_ptr` (passed via a `void*` pointer) to ensure the context object still exists before calling its `wakeup()` method,"Wakes up a main loop context by acquiring a lock on a weak pointer to the context and calling its wakeup method, handling potential null pointer errors.”",5.888507388975641,50.0,13.793103448275861,3.5714285714285716,1.8518518518518519,0.5660377358490566,0.3137254901960784,0.5283018867924528,0.5283018867924528,0.7665412425994873,0.6932047009468079,0.728030800819397
56,cpp,A callback function that handles the removal of a D-Bus watch by stopping its monitoring and disassociating the high-level wrapper object from the underlying `libdbus` watch,"Handles the removal of a DBus watch by stopping its monitoring if ready and clearing associated data, logging an error if the provided context data is null.”",20.4708197395452,36.666666666666664,24.137931034482758,17.857142857142858,11.11111111111111,0.43636363636363634,0.3018867924528302,0.43636363636363634,0.43636363636363634,0.682410478591919,0.688395619392395,0.6853899955749512
57,cpp,"Handles the toggling of a D-Bus watch by creating a C++ wrapper object for it on first use, and then starting or stopping its monitoring based on its readiness status",Manages the watching state of a DBus connection by either initializing a new DBusWatch object and starting it or toggling the watching state of an existing one based on readiness.”,4.3494823950564045,43.75,6.451612903225806,1.6666666666666667,0.8620689655172413,0.45901639344262296,0.06779661016949153,0.39344262295081966,0.39344262295081966,0.7249196767807007,0.7321478724479675,0.7285159230232239
58,cpp,"Lazily initializes and returns a thread-safe, singleton `DBusObjectManager` instance using a double-checked locking pattern","Lazily initializes and returns a shared pointer to a `DBusObjectManager` object, ensuring thread-safe creation using a mutex.”",24.87344417023396,54.54545454545455,33.333333333333336,20.0,10.526315789473685,0.5882352941176471,0.37500000000000006,0.5294117647058824,0.5294117647058824,0.8126149773597717,0.8285911083221436,0.8205252885818481
59,cpp,"Decrements a reference count for a given D-Bus service name, releasing it from the bus if the count reaches zero, and returns `true` on success or `false` if the name was not being tracked","Releases a service name on the D-Bus connection, decrementing a counter if the name is held multiple times or releasing it via `dbus_bus_release_name` if it's the last reference, while ensuring thread safety with a mutex.”",5.917790766521186,44.680851063829785,10.869565217391305,2.2222222222222223,1.1363636363636365,0.48,0.136986301369863,0.26666666666666666,0.26666666666666666,0.6154038906097412,0.656534731388092,0.6353042721748352
60,cpp,"Steals the reply from a `DBusPendingCall` handle and wraps it in a new `DBusMessage` object that takes ownership, returning an empty message if the input handle is null","Converts a libdbus pending call reply to a DBusMessage object by stealing the underlying libdbus message and creating a wrapper, handling null input and controlling reference counting.”",2.0458013816314056,36.666666666666664,1.7241379310344827,0.8928571428571429,0.46296296296296297,0.36363636363636365,0.03773584905660377,0.21818181818181817,0.21818181818181817,0.6890182495117188,0.6904028058052063,0.6897099018096924
61,cpp,Thread-safely deallocates a collection of asynchronous D-Bus message reply handlers by moving them from a protected member list to a local copy before iterating through and deleting each one,"Deletes asynchronously registered DBus message reply handlers by transferring them from a protected vector to a local vector, clearing the protected vector, and then iterating through the local vector to delete each handler.”",17.083255863912036,40.54054054054054,25.0,14.285714285714286,5.882352941176471,0.46874999999999994,0.29032258064516125,0.4375,0.4375,0.727860689163208,0.7625167965888977,0.7447858452796936
62,cpp,Thread-safely notifies all registered signal handlers of a successful state by invoking their `onSpecificError` callback with a `SUCCESS` status for each associated signal tag,"Iterates through signal handlers and their associated tags, notifying each handler of a successful call status for each tag after acquiring a lock to protect the signal state handlers map.”",9.188355573937164,42.42424242424242,15.625,6.451612903225806,1.6666666666666667,0.509090909090909,0.18867924528301888,0.3272727272727273,0.3272727272727273,0.6672067642211914,0.6466274261474609,0.6567559242248535
63,cpp,"Thread-safely removes a connection, identified by its ID, from an internal collection if it exists",Releases a connection identified by `_connectionId` from a managed collection by removing it under the protection of a recursive mutex.”,4.899864500847875,28.0,8.333333333333334,2.1739130434782608,1.1363636363636365,0.38888888888888884,0.17647058823529413,0.38888888888888884,0.38888888888888884,0.6739245653152466,0.7273942232131958,0.6996392607688904
64,cpp,"Handles an incoming D-Bus signal by dispatching it to the appropriate handler for either ""InterfacesAdded"" or ""InterfacesRemoved"" events based on the message's member name",Handles DBus messages related to interface availability changes by routing 'InterfacesAdded' and 'InterfacesRemoved' signals to a dedicated event handler.”,1.8402902615276922,19.047619047619047,2.5,1.3157894736842106,0.6944444444444444,0.26666666666666666,0.0,0.17777777777777778,0.17777777777777778,0.7651948928833008,0.7401159405708313,0.7524465322494507
65,cpp,"Retrieves available service instances from a registry, translates the internal D-Bus representation into a vector of `DBusAddress` objects, and populates the provided output vector and status parameter","Retrieves a list of available DBus service instances from a registry and translates them into a vector of DBusAddresses, setting a success status if the operation completes without errors.”",21.004850229269245,50.0,22.580645161290324,16.666666666666668,10.344827586206897,0.5263157894736843,0.2545454545454545,0.456140350877193,0.456140350877193,0.7345989346504211,0.7554153203964233,0.7448616623878479
66,cpp,"Gets the availability status of a service instance by translating its identifier to a D-Bus address and querying a registry, setting the result and a success status in output parameters","Determines the availability status of a DBus service instance by translating an address, checking its liveness in a registry, and updating the availability and call status accordingly.”",25.267216956158865,61.29032258064516,30.0,20.689655172413794,10.714285714285714,0.6206896551724138,0.28571428571428575,0.5172413793103449,0.5172413793103449,0.7800403833389282,0.7555866837501526,0.7676188349723816
