id,language,reference,generated,bleu_score,bleu_1,bleu_2,bleu_3,bleu_4,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1
30,java,"Lazily inflates a `ViewStub` to create a descriptive text layout, caches references to its child views (title, subtitle, image), and returns the inflated layout","Lazily inflates a `ViewStub` into a `View` containing title, subtitle, optional image, and 'tap for more' elements, storing these components as member variables for later use.",22.53375316053058,42.857142857142854,26.470588235294116,18.181818181818183,12.5,0.35999999999999993,0.20833333333333331,0.35999999999999993,0.35999999999999993,0.7221561074256897,0.756375253200531,0.7388697266578674
31,java,Updates the header view on the main UI thread by making its root view visible and setting the card's title and icon from the provided `CardHeader` object,"Updates the visibility and content of a header view within the activity's UI thread, setting the card title and icon based on the provided `CardHeader` object.",27.199778234956106,66.66666666666667,41.37931034482759,17.857142857142858,11.11111111111111,0.7272727272727273,0.4150943396226415,0.6181818181818182,0.6181818181818182,0.8503446578979492,0.8584994077682495,0.8544026017189026
32,java,"Lazily inflates a `ViewStub` to create and return the text block layout view, while also finding and caching references to its child text views on the first call","Lazily initializes and returns a `View` from a `ViewStub` within the root view, inflating it and retrieving references to its child views (`text_block` and `tap_for_more_text`) for later use.",12.120981066263758,37.5,14.893617021276595,8.695652173913043,4.444444444444445,0.5,0.17241379310344826,0.3666666666666667,0.3666666666666667,0.7254515886306763,0.7813144326210022,0.7523474097251892
33,java,"Queries the `PackageManager` for a `MediaBrowserService` within a given package and returns a `ComponentName` for the first one found, or `null` if none exist","Queries the system for a media browsing service within a specified package, returning its `ComponentName` if found, otherwise returning null.",8.184635518334328,56.0,29.166666666666668,4.3478260869565215,2.272727272727273,0.5,0.14285714285714288,0.45454545454545453,0.45454545454545453,0.828055739402771,0.7927848100662231,0.8100364804267883
34,java,"Determines if a component should be added to a launchable list, returning `false` if its package is explicitly hidden or if it's a custom media component and launchable apps are also being shown, otherwise returning `true` for valid launchable or media service types","Determines whether a given component should be added to a list of launchables based on a blacklist of package names, a set of custom media components, and the component's application type, logging an error for invalid application types.”",12.579449090136746,41.86046511627907,14.285714285714286,9.75609756097561,7.5,0.4337349397590362,0.14814814814814817,0.3855421686746988,0.3855421686746988,0.7007534503936768,0.6537379026412964,0.6764296889305115
35,java,"Sets the car's media source to a given component in browse mode and finishes the context if it's an Activity, catching and logging a `CarNotConnectedException` if the car service is unavailable","Selects a media source and finishes the activity, utilizing a `CarMediaManager` to set the media source mode to browse for a specified component, while handling potential `CarNotConnectedException` errors.",9.348998462584438,45.714285714285715,17.647058823529413,6.0606060606060606,1.5625,0.4590163934426229,0.10169491525423728,0.26229508196721313,0.26229508196721313,0.7502768039703369,0.7176425457000732,0.733596920967102
36,java,"Safely checks if a given activity is distraction optimized using the `CarPackageManager`, returning `false` and logging an error if the manager is null or a `CarNotConnectedException` is caught","Checks if a specified activity within a given package is distraction optimized using a `CarPackageManager`, handling potential `CarNotConnectedException` errors and returning a boolean indicating the optimization status.",20.215243509853334,57.57575757575758,34.375,16.129032258064516,6.666666666666667,0.5454545454545454,0.22641509433962265,0.39999999999999997,0.39999999999999997,0.7672164440155029,0.7457987070083618,0.7563560009002686
38,java,"Retrieves a specific, resolvable map `Intent` from a configured list if it matches the system's default map app, otherwise falls back to a generic `Intent` for any map application","Constructs an `Intent` to launch a maps application, prioritizing preferred activities defined in a resource array while falling back to the system default if no preferred or valid activities are found.”",5.973478099277328,33.333333333333336,8.571428571428571,2.9411764705882355,1.5151515151515151,0.32786885245901637,0.06779661016949153,0.16393442622950818,0.16393442622950818,0.6294577121734619,0.6323143839836121,0.6308827996253967
39,java,"Lazily initializes a set of `HomeCardModule`s by reflectively instantiating class names from a configuration array, and then uses a `FragmentTransaction` to add each module's card view to the UI layout","Lazily initializes a set of `HomeCardModule` instances by dynamically creating them via reflection from a resource array, setting a `ViewModelProvider` for each, and then adding their corresponding views to the fragment manager at their defined resource IDs.”",22.735888920941488,46.666666666666664,29.545454545454547,16.27906976744186,11.904761904761905,0.463768115942029,0.2388059701492537,0.40579710144927533,0.40579710144927533,0.7473939061164856,0.7841120362281799,0.7653127908706665
40,java,"Iterates through a list of appeared tasks and uses the `ActivityTaskManager` to remove any task that is in multi-window mode, logging it as a dangling task","Iterates through a list of `TaskAppearedInfo` objects, identifies tasks running in multi-window mode, and removes them using `ActivityTaskManager` to clean up dangling tasks.",28.72825463059374,53.333333333333336,34.48275862068966,25.0,14.814814814814815,0.5490196078431373,0.32653061224489793,0.4313725490196078,0.4313725490196078,0.8147756457328796,0.8067205548286438,0.8107280731201172
41,java,Parses the mode from the current Intent and sets the title for both the Activity and the CarUi toolbar using the string resource ID defined in that mode,"Parses the application's mode from the incoming intent, sets the activity title, and updates the toolbar title accordingly.”",8.054810500467578,50.0,19.047619047619047,5.0,2.6315789473684212,0.5531914893617021,0.22222222222222224,0.5106382978723404,0.5106382978723404,0.768028974533081,0.7069571614265442,0.7362287044525146
42,java,"Lazily initializes and returns a `Chronometer` by finding it in the layout, while also finding and caching its associated separator view on the first call","Lazily initializes and returns a `Chronometer` view, retrieving it from a layout and also its associated separator view if they haven't been initialized previously.",35.89746259568356,60.714285714285715,37.03703703703704,30.76923076923077,24.0,0.56,0.3333333333333333,0.52,0.52,0.7849587202072144,0.785575807094574,0.785267174243927
43,java,"Lazily inflates a media layout from a `ViewStub`, finds and caches its title and subtitle views, initializes its media playback controls bar via a presenter, and returns the inflated view","Lazily initializes and returns a `View` from a `ViewStub` within the root view, populating title and subtitle text views and initializing a media control bar with the presenter.",18.31264870437655,64.70588235294117,24.242424242424242,12.5,6.451612903225806,0.6551724137931035,0.2142857142857143,0.4137931034482759,0.4137931034482759,0.7842715382575989,0.7618829011917114,0.7729151248931885
44,java,"If a valid `Drawable` and card size are provided, this method scales the image to a square based on the card's largest dimension, blurs it, and sets the resulting bitmap as the animated, visible card background","Updates the background image of a card by scaling a provided `Drawable` to a square, blurring it, and setting it as the card's blurred background image, ensuring visibility if the image and card size are valid.",15.523573891212683,61.904761904761905,29.26829268292683,12.5,2.5641025641025643,0.6216216216216216,0.2777777777777778,0.32432432432432434,0.32432432432432434,0.7466226816177368,0.7165926694869995,0.7312995195388794
45,java,Makes the media layout view visible and updates its title and subtitle with the provided text,Updates the visibility and text content of a media layout view with provided title and subtitle strings.”,14.747364570390475,57.89473684210526,22.22222222222222,11.764705882352942,3.125,0.7272727272727272,0.2580645161290323,0.42424242424242425,0.42424242424242425,0.7650223970413208,0.8178591728210449,0.790558934211731
46,java,"If the content's start time is positive, this method makes a chronometer and a separator visible, sets the chronometer's base time, and starts it; otherwise, it hides both views","Conditionally displays a chronometer and separator based on the provided `DescriptiveTextWithControlsView`'s start time, initializing and starting the chronometer if the start time is positive.",11.979875923661448,44.827586206896555,21.428571428571427,11.11111111111111,3.8461538461538463,0.5357142857142857,0.2962962962962963,0.2857142857142857,0.2857142857142857,0.6785613298416138,0.6848814487457275,0.6817067861557007
47,java,Registers a member callback to the provided `Call` object after verifying it is not null,"Registers a callback with the provided `Call` object to receive updates related to the call, ensuring the callback is only registered if the `Call` is not null.",20.56044752971819,39.39393939393939,28.125,16.129032258064516,10.0,0.5238095238095238,0.35000000000000003,0.47619047619047616,0.47619047619047616,0.7141115069389343,0.8098150491714478,0.7589582204818726
48,java,"Handles the removal of a call by clearing the current call and card content, notifying the presenter of the model update, and unregistering its callback from the call object for cleanup","Clears call-related data, notifies the presenter of an update, and unregisters a callback from the removed call to prevent further notifications.",9.859394514166544,50.0,26.08695652173913,13.636363636363637,2.380952380952381,0.41509433962264153,0.19607843137254902,0.3773584905660377,0.3773584905660377,0.7714956998825073,0.7164047956466675,0.7429303526878357
49,java,"Formats a phone number to create a new `DescriptiveTextWithControlsView` with call details and controls, then notifies the presenter that the model has been updated","Formats a phone number, creates a `DescriptiveTextWithControlsView` using the formatted number and other UI elements, and then notifies the presenter that the model has been updated.",42.5011255378281,64.51612903225806,46.666666666666664,37.93103448275862,28.571428571428573,0.68,0.4999999999999999,0.68,0.68,0.8479109406471252,0.8728263974189758,0.8601883053779602
50,java,"Initializes mute, end call, and dialpad buttons by assigning each an icon and a click listener to toggle mute status, disconnect the current call, and delegate to an onClick handler, respectively","Initializes three `DescriptiveTextWithControlsView.Control` objects representing mute, end call, and dialpad buttons, configuring each with an icon and a corresponding action to modify call state via `mInCallService` or `mCurrentCall`.",24.697048802717738,42.5,25.641025641025642,21.05263157894737,16.216216216216218,0.4666666666666667,0.2758620689655172,0.4666666666666667,0.4666666666666667,0.6347131729125977,0.7182582020759583,0.6739062666893005
53,cpp,"When a new listener is added, this callback immediately notifies it with an `AVAILABLE` status if the D-Bus connection is already active",Notifies a newly added listener with an `AvailabilityStatus::AVAILABLE` signal if the D-Bus connection is currently connected.,22.141369366865185,59.09090909090909,33.333333333333336,20.0,10.526315789473685,0.6341463414634146,0.30769230769230765,0.5365853658536586,0.5365853658536586,0.7867652177810669,0.7481092810630798,0.7669505476951599
54,cpp,"Atomically registers a given thread to be joined later by adding it to a list, but only if its associated connection is active and the thread is not already present in the list","Associates a given thread with a D-Bus connection by adding the thread pointer to a vector of threads associated with the connection, ensuring thread safety via a mutex.",7.33761037794331,43.333333333333336,17.24137931034483,3.5714285714285716,1.8518518518518519,0.3870967741935484,0.16666666666666666,0.32258064516129037,0.32258064516129037,0.6633322238922119,0.628242015838623,0.6453104615211487
56,cpp,A callback function that handles the removal of a D-Bus watch by stopping its monitoring and disassociating the high-level wrapper object from the underlying `libdbus` watch,"Handles the removal of a D-Bus watch by retrieving associated data, stopping the watch if it's ready, and clearing the watch's data before releasing the watch object.”",21.31922460941227,41.935483870967744,20.0,17.24137931034483,14.285714285714286,0.5172413793103449,0.2857142857142857,0.4827586206896552,0.4827586206896552,0.687792181968689,0.6591265201568604,0.673154354095459
57,cpp,"Handles the toggling of a D-Bus watch by creating a C++ wrapper object for it on first use, and then starting or stopping its monitoring based on its readiness status",Handles D-Bus watch toggling events by either initializing a `DBusWatch` object with associated context and starting its monitoring or stopping the existing watch and releasing its resources if it's no longer ready to be watched.”,4.1085873492101,38.46153846153846,7.894736842105263,1.3513513513513513,0.6944444444444444,0.5,0.1212121212121212,0.3529411764705882,0.3529411764705882,0.67283695936203,0.7098950743675232,0.6908693909645081
58,cpp,"Lazily initializes and returns a thread-safe, singleton `DBusObjectManager` instance using a double-checked locking pattern","Retrieves a shared pointer to a `DBusObjectManager`, lazily initializing it with a mutex lock to ensure thread-safe creation if it doesn't already exist, and associating it with the current `DBusConnection`.",4.739796546500555,21.62162162162162,5.555555555555555,2.857142857142857,1.4705882352941178,0.2916666666666667,0.043478260869565216,0.16666666666666666,0.16666666666666666,0.6358927488327026,0.7183133959770203,0.6745949387550354
59,cpp,"Decrements a reference count for a given D-Bus service name, releasing it from the bus if the count reaches zero, and returns `true` on success or `false` if the name was not being tracked","Releases a D-Bus service name by either calling `dbus_bus_release_name` if the name count is one or decrementing the count if it's greater than one, returning `true` if the release was successful or the count was decremented.”",11.042240379963594,42.857142857142854,18.75,8.51063829787234,2.1739130434782608,0.4736842105263158,0.18918918918918917,0.34210526315789475,0.34210526315789475,0.6250642538070679,0.694862425327301,0.6581178307533264
60,cpp,"Steals the reply from a `DBusPendingCall` handle and wraps it in a new `DBusMessage` object that takes ownership, returning an empty message if the input handle is null","Converts a `DBusPendingCall` (representing a pending D-Bus reply) into a `DBusMessage` object by stealing the underlying D-Bus message and returning it, handling null input and preventing reference count increment.”",14.860706919206242,47.36842105263158,16.216216216216218,11.11111111111111,5.714285714285714,0.44067796610169496,0.07017543859649124,0.23728813559322032,0.23728813559322032,0.7107823491096497,0.7507026195526123,0.7301972508430481
61,cpp,Thread-safely deallocates a collection of asynchronous D-Bus message reply handlers by moving them from a protected member list to a local copy before iterating through and deleting each one,"Deletes all asynchronous D-Bus message reply handlers stored in a protected vector by first safely transferring ownership of the vector from a mutex-protected storage to a local vector, then iterating through and deleting each handler.”",24.501024982389293,50.0,32.432432432432435,19.444444444444443,11.428571428571429,0.6176470588235294,0.39393939393939387,0.5294117647058824,0.5294117647058824,0.7384690046310425,0.7753322124481201,0.7564517855644226
62,cpp,Thread-safely notifies all registered signal handlers of a successful state by invoking their `onSpecificError` callback with a `SUCCESS` status for each associated signal tag,"Iterates through registered D-Bus signal handlers and their associated tags, notifying each handler of a successful call status for each tag after acquiring a lock to protect the handler map.",9.31580969196188,40.625,16.129032258064516,6.666666666666667,1.7241379310344827,0.46428571428571425,0.1851851851851852,0.3571428571428571,0.3571428571428571,0.6638171672821045,0.652215838432312,0.657965362071991
63,cpp,"Thread-safely removes a connection, identified by its ID, from an internal collection if it exists","Releases a D-Bus connection associated with a given `ConnectionId_t` by removing it from an internal map of connections, protected by a recursive mutex.”",5.905575616757554,26.666666666666668,6.896551724137931,3.5714285714285716,1.8518518518518519,0.34146341463414637,0.10256410256410255,0.2926829268292683,0.2926829268292683,0.6482212543487549,0.7054234147071838,0.6756137609481812
64,cpp,"Handles an incoming D-Bus signal by dispatching it to the appropriate handler for either ""InterfacesAdded"" or ""InterfacesRemoved"" events based on the message's member name","Handles D-Bus signals, routing 'InterfacesAdded' signals to `onInterfacesAddedSignal` and 'InterfacesRemoved' signals to `onInterfacesRemovedSignal` of the associated `DBusInstanceAvailabilityStatusChangedEvent` object.”",1.8913109322531223,14.814814814814815,1.9230769230769231,1.0,0.5208333333333334,0.3111111111111111,0.046511627906976744,0.26666666666666666,0.26666666666666666,0.6538233757019043,0.6862137317657471,0.6696270704269409
65,cpp,"Retrieves available service instances from a registry, translates the internal D-Bus representation into a vector of `DBusAddress` objects, and populates the provided output vector and status parameter","Retrieves a list of available D-Bus service instances from a registry, translates the internal representation to a vector of `DBusAddress` objects, and populates the provided `_availableServiceInstances` vector while setting the `_status` to `SUCCESS` if the operation completes without errors.”",36.936822972582675,50.943396226415096,36.53846153846154,33.333333333333336,30.0,0.7058823529411764,0.4848484848484849,0.6470588235294117,0.6470588235294117,0.7152940034866333,0.841293215751648,0.7731940746307373
66,cpp,"Gets the availability status of a service instance by translating its identifier to a D-Bus address and querying a registry, setting the result and a success status in output parameters","Determines the availability status of a D-Bus service instance given its address, translating a common API address to a D-Bus address and checking its existence in the registry to set the availability status and call status accordingly.”",21.325085530666996,52.5,23.076923076923077,15.789473684210526,10.81081081081081,0.6,0.29411764705882354,0.5142857142857143,0.5142857142857143,0.724153459072113,0.7319933176040649,0.7280523180961609
67,cpp,"Handles a D-Bus ""InterfacesRemoved"" signal by parsing the object path and interface names, and for any interface matching the one being observed, notifies listeners that its status has changed to ""NOT_AVAILABLE","Processes a D-Bus message indicating the removal of interfaces, extracts the object path and interface names, and if the observed interface is removed, updates the availability status to 'NOT_AVAILABLE' and notifies listeners.",23.197456811052184,50.0,24.324324324324323,16.666666666666668,14.285714285714286,0.5671641791044776,0.3384615384615385,0.4776119402985075,0.4776119402985075,0.7966021299362183,0.7800930738449097,0.7882611155509949
68,cpp,Notifies listeners of an interface's availability change by translating its D-Bus path and name into a generic CommonAPI address,"Translates a D-Bus address (constructed from object path, interface name, and service) into a common address format and then notifies listeners about a change in availability status for that address.”",3.066455401840426,27.77777777777778,2.857142857142857,1.4705882352941178,0.7575757575757576,0.5,0.12,0.2692307692307692,0.2692307692307692,0.7262630462646484,0.8071340918540955,0.7645659446716309
69,cpp,"Thread-safely schedules a task on the main event loop to notify a newly added listener, passing along its specific subscription details","Adds a listener and subscription, then pushes a function call to the main loop to notify the specific listener via the D-Bus connection, ensuring thread-safe access to the listener list.”",6.205043833616817,32.35294117647059,9.090909090909092,3.125,1.6129032258064515,0.4074074074074074,0.11538461538461538,0.25925925925925924,0.25925925925925924,0.6770906448364258,0.7242211103439331,0.6998633146286011
70,cpp,Thread-safely removes all listeners from an internal collection that match the provided `Subscription` identifier,"Removes a listener from the `listeners_` collection, protected by a recursive mutex, based on the provided subscription ID, iterating and erasing entries until the subscription is found or the end of the collection is reached.”",2.331372206682652,16.27906976744186,2.380952380952381,1.2195121951219512,0.625,0.27999999999999997,0.08333333333333333,0.24000000000000002,0.24000000000000002,0.5880081653594971,0.7175016403198242,0.6463326811790466
71,cpp,Delegates the registration of a signal state handler for a specific subscription to the underlying connection object,"Adds a given `DBusSignalHandler` to the connection's signal state management, associating it with a specific subscription ID.",10.273327819011904,38.095238095238095,20.0,5.2631578947368425,2.7777777777777777,0.5142857142857143,0.24242424242424243,0.34285714285714286,0.34285714285714286,0.67181396484375,0.7346650958061218,0.7018351554870605
72,cpp,Handles the result of an asynchronous service instance query by translating the `DBusAddress` list to a string list on success and invoking a final callback with the call status and the translated list,"Handles the asynchronous callback for retrieving available service instances, translating D-Bus addresses to strings and passing the status and translated instances to the provided callback function.”",3.973228336738679,44.827586206896555,7.142857142857143,1.8518518518518519,0.9615384615384616,0.43333333333333324,0.06896551724137931,0.36666666666666664,0.36666666666666664,0.7203672528266907,0.6955059170722961,0.7077183723449707
73,cpp,"Dispatches an incoming `DBusMessage` to a registered handler based on its object path and interface, or handles it as a standard introspection request, returning `true` if the message was processed","Handles an incoming `DBusMessage` by searching a registered table for a matching interface handler, invoking the handler's `onInterfaceDBusMessage` method if found, or processing it as an introspectable message if no specific handler is registered.”",13.297818013585355,47.61904761904762,17.073170731707318,7.5,5.128205128205129,0.4615384615384615,0.126984126984127,0.30769230769230765,0.30769230769230765,0.7003791928291321,0.7219603061676025,0.7110060453414917
